TimeStamp,Price_axie-infinity,Mcap_axie-infinity,Volumes_axie-infinity,Price_the-sandbox,Mcap_the-sandbox,Volumes_the-sandbox,Price_gala,Mcap_gala,Volumes_gala,Price_illuvium,Mcap_illuvium,Volumes_illuvium,Price_mobox,Mcap_mobox,Volumes_mobox,Price_vulcan-forged,Mcap_vulcan-forged,Volumes_vulcan-forged,Price_ufo-gaming,Mcap_ufo-gaming,Volumes_ufo-gaming,Price_starlink,Mcap_starlink,Volumes_starlink,Price_decentral-games,Mcap_decentral-games,Volumes_decentral-games,Price_bezoge-earth,Mcap_bezoge-earth,Volumes_bezoge-earth,Price_alien-worlds,Mcap_alien-worlds,Volumes_alien-worlds,Price_aavegotchi,Mcap_aavegotchi,Volumes_aavegotchi,Price_my-neighbor-alice,Mcap_my-neighbor-alice,Volumes_my-neighbor-alice,Price_crabada,Mcap_crabada,Volumes_crabada,Price_aurory,Mcap_aurory,Volumes_aurory,Price_splinterlands,Mcap_splinterlands,Volumes_splinterlands,Price_gods-unchained,Mcap_gods-unchained,Volumes_gods-unchained,Price_derace,Mcap_derace,Volumes_derace,Price_star-atlas-dao,Mcap_star-atlas-dao,Volumes_star-atlas-dao,Price_sipher,Mcap_sipher,Volumes_sipher,Price_rome,Mcap_rome,Volumes_rome,Price_revv,Mcap_revv,Volumes_revv,Price_chain-guardians,Mcap_chain-guardians,Volumes_chain-guardians,Price_guild-of-guardians,Mcap_guild-of-guardians,Volumes_guild-of-guardians,Price_blockchain-monster-hunt,Mcap_blockchain-monster-hunt,Volumes_blockchain-monster-hunt,Price_vidya,Mcap_vidya,Volumes_vidya,Price_micropets,Mcap_micropets,Volumes_micropets,Price_realm,Mcap_realm,Volumes_realm,Price_deepspace,Mcap_deepspace,Volumes_deepspace,Price_waves-ducks,Mcap_waves-ducks,Volumes_waves-ducks,Price_pegaxy-stone,Mcap_pegaxy-stone,Volumes_pegaxy-stone,Price_faraland,Mcap_faraland,Volumes_faraland,Price_nifty-league,Mcap_nifty-league,Volumes_nifty-league,Price_1-up,Mcap_1-up,Volumes_1-up,Price_dope-wars-paper,Mcap_dope-wars-paper,Volumes_dope-wars-paper,Price_binamon,Mcap_binamon,Volumes_binamon,Price_revomon,Mcap_revomon,Volumes_revomon,Price_galaxy-fight-club,Mcap_galaxy-fight-club,Volumes_galaxy-fight-club,Price_fear,Mcap_fear,Volumes_fear,Price_kainet,Mcap_kainet,Volumes_kainet,Price_polker,Mcap_polker,Volumes_polker,Price_monsta-infinite,Mcap_monsta-infinite,Volumes_monsta-infinite,Price_must,Mcap_must,Volumes_must,Price_mist,Mcap_mist,Volumes_mist,Price_my-defi-pet,Mcap_my-defi-pet,Volumes_my-defi-pet,Price_the-crypto-prophecies,Mcap_the-crypto-prophecies,Volumes_the-crypto-prophecies,Price_defi-warrior,Mcap_defi-warrior,Volumes_defi-warrior,Price_polkawar,Mcap_polkawar,Volumes_polkawar,Price_genesis-worlds,Mcap_genesis-worlds,Volumes_genesis-worlds,Price_elpis-battle,Mcap_elpis-battle,Volumes_elpis-battle,Price_ethermon,Mcap_ethermon,Volumes_ethermon,Price_cryptowar-xblade,Mcap_cryptowar-xblade,Volumes_cryptowar-xblade,Price_the-three-kingdoms,Mcap_the-three-kingdoms,Volumes_the-three-kingdoms,Price_snook,Mcap_snook,Volumes_snook,Price_my-master-war,Mcap_my-master-war,Volumes_my-master-war
2020-11-12,0.351561898,19260788.59,18039021.57,0.042712364,26193319.47,6813974.602,0.000347469,0,7366.047744,,,,,,,,,,,,,,,,,,,,,,,,,0.547826343,8734376.697,1579907.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019124005,3043582.842,825962.7056,,,,,,,,,,0.01693144,0,317145.8318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,0.312160541,16983347.19,8461269.36,0.038670427,23861436.4,28576619.81,0.000354571,0,7661.88371,,,,,,,,,,,,,,,,,,,,,,,,,0.546683022,8824000.331,1436999.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018526598,3006742.589,331345.7134,,,,,,,,,,0.018396425,0,568364.6046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,0.394278905,22182529.21,10951454.5,0.039084705,24224975.32,10022709.75,0.000382738,0,12452.68173,,,,,,,,,,,,,,,,,,,,,,,,,0.54318944,8757433.832,1771433.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018661288,3037604.724,126445.2324,,,,,,,,,,0.01962027,0,319384.9652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,0.575793674,31089712.41,31222823.62,0.038289026,23598468.58,5050507.944,0.000377209,0,12038.1295,,,,,,,,,,,,,,,,,,,,,,,,,0.549230331,8824492.927,1366658.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018683304,3042594.75,155266.0399,,,,,,,,,,0.01887351,0,271829.7787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-16,0.599861509,33161583.28,36925902.28,0.03754356,23174224.15,6783500.097,0.000326665,0,9322.482357,,,,,,,,,,,,,,,,,,,,,,,,,0.545901203,8759384.079,1207379.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018173036,2957759.539,144159.6067,,,,,,,,,,0.018117399,0,225049.0927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17,0.557482358,30272058.49,24557891.86,0.038611458,23794061.25,5591537.166,0.000330027,0,20010.90489,,,,,,,,,,,,,,,,,,,,,,,,,0.55170716,8869953.888,1427868.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018551615,3019901.309,245551.1907,,,,,,,,,,0.016587394,0,437802.3671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,0.501851958,27556076.62,21243843.49,0.037162647,22929345.38,5832171.757,0.000326483,0,46780.40206,,,,,,,,,,,,,,,,,,,,,,,,,0.54909211,8830470.237,1578079.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024615329,4011232.461,1018243.426,,,,,,,,,,0.041500457,1666906.823,2070449.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19,0.517537036,28511567.39,18582037.97,0.035832337,22227553.57,5385530.267,0.00031855,0,11943.58297,,,,,,,,,,,,,,,,,,,,,,,,,0.545327694,8726580.919,1501624.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022013853,3755019.163,690245.4259,,,,,,,,,,0.028619991,1044088.185,1120116.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,0.439406265,24599592.67,14219519.82,0.035971968,21880378.44,4761489.02,0.00033583,0,7967.858903,,,,,,,,,,,,,,,,,,,,,,,,,0.550985479,8882246.771,1500898.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020958862,3655247.295,690358.4682,,,,,,,,,,0.037554954,1514223.356,1097540.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-21,0.495256838,27209471.81,18186343.97,0.036382905,22022803.12,5083764.239,0.000290856,0,7339.522306,,,,,,,,,,,,,,,,,,,,,,,,,0.539446773,8838287.209,2055171.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022326158,3883754.52,806220.4297,,,,,,,,,,0.040445767,1618123.923,1039659.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-22,0.468065329,25706401.59,10902678.11,0.040084272,24294409.61,6222820.504,0.000229344,0,13153.53687,,,,,,,,,,,,,,,,,,,,,,,,,0.548733585,8845456.021,2659831.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02149529,3756555.422,708515.1614,,,,,,,,,,0.033350634,1270082.598,539746.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-23,0.434551265,24006924.7,11113270.05,0.045343724,27496940.7,24823796.99,0.000206136,0,9156.031276,,,,,,,,,,,,,,,,,,,,,,,,,0.557208222,9042943.311,2827942.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021532787,3754516.733,624229.8514,,,,,,,,,,0.032424371,1239779.481,503712.2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-24,0.508598612,28017556.25,16583729.12,0.047608023,29403280.01,47831238.63,0.00024077,6680625.241,12764.70817,,,,,,,,,,,,,,,,,,,,,,,,,0.558959447,9079547.8,3030660.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02418548,4196279.982,791208.3619,,,,,,,,,,0.035422645,1352019.744,587412.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,0.478121076,25596887.1,10719082.21,0.045355823,28254657.51,20121695.33,0.000254729,1872805.617,8383.625845,,,,,,,,,,,,,,,,,,,,,,,,,0.549466309,8458168.899,3267256.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023850614,4263398.018,698224.3066,,,,,,,,,,0.034106229,1291245.57,559044.7454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-26,0.417098608,22956732.9,7283024.915,0.04496086,28002288.52,16836886.95,0.000257161,1919205.165,14109.94282,,,,,,,,,,,,,,,,,,,,,,,,,0.525022462,8147584.393,1387003.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023785523,4366949.05,674731.5975,,,,,,,,,,0.030538593,1150191.976,474934.9237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,0.369096866,20350584.3,7721372.166,0.041399431,25666979.54,13262637.81,0.000238489,1787075.227,7099.062804,,,,,,,,,,,,,,,,,,,,,,,,,0.507915745,7510736.544,2010653.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021566639,3902816.085,741350.3718,,,,,,,,,,0.026480815,972621.5391,530771.7558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,0.379204385,20940732.04,5782640.845,0.04484015,27470932.71,9055006.63,0.000266413,1943582.812,8846.608898,,,,,,,,,,,,,,,,,,,,,,,,,0.506437572,7530815.292,889213.2387,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021542145,4021421.252,695971.6837,,,,,,,,,,0.024913435,905824.4729,359180.1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,0.428302957,23626433.25,9602744.509,0.044680943,27796585.58,9917319.351,0.000263991,1948748.563,15196.19338,,,,,,,,,,,,,,,,,,,,,,,,,0.502775003,7492153.753,995957.0136,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021813176,4090151.674,724988.3156,,,,,,,,,,0.025238559,929095.5907,361613.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,0.475449912,26166280.74,9991290.598,0.045209266,28128003.48,6341424.397,0.000254359,1863304.248,7492.904051,,,,,,,,,,,,,,,,,,,,,,,,,0.513628071,7672650.637,988922.6624,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023814457,4441454.705,727922.1453,,,,,,,,,,0.03028262,1130483.294,514982.9046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,0.454987349,25046465.41,9827527.357,0.04810701,30048568.95,9686678.485,0.00029036,2149999.526,14489.02673,,,,,,,,,,,,,,,,,,,,,,,,,0.508157961,7632702.937,1297996.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02545219,4769435.425,906153.8001,,,,,,,,,,0.030361048,1121259.348,536858.9562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,0.411880453,22673727.01,6873391.403,0.044948154,27790396.14,7769572.374,0.00030463,2223075.709,13049.69452,,,,,,,,,,,,,,,,,,,,,,,,,0.497575299,7232214.997,1702969.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024378498,4566557.035,652781.2386,,,,,,,,,,0.028965489,1081097.075,484816.5934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-03,0.497475065,27521043.95,13658966.87,0.046688764,29027269.57,6657300.16,0.000309331,2316552.496,12491.89457,,,,,,,,,,,,,,,,,,,,,,,,,0.507759235,7514921.378,1164985.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02949559,5530110.293,1090966.497,,,,,,,,,,0.029758619,1115921.724,437491.3768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,0.512045944,28298377.47,8957752.446,0.046474216,28925937.78,5326052.145,0.000301176,2230270.928,14975.16662,,,,,,,,,,,,,,,,,,,,,,,,,0.496530078,7365451.883,1122232.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028549151,5362595.927,891326.5543,,,,,,,,,,0.031174082,1164182.154,488934.7322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,0.431229089,23829517.91,7590011.416,0.042196312,26280248.62,5722349.321,0.000296099,2193253.873,7648.726724,,,,,,,,,,,,,,,,,,,,,,,,,0.514915752,7534849.007,794584.4705,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025359703,4926305.108,666385.4777,,,,,,,,,,0.028602261,1054963.623,460897.7076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-06,0.475696975,26397107.76,6262672.523,0.04330882,26897703.13,4661264.89,0.000284267,2117158.281,4265.618372,,,,,,,,,,,,,,,,,,,,,,,,,0.517177961,7811649.739,925851.8527,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028798597,5589330.172,639822.4673,,,,,,,,,,0.029948733,1102703.004,412808.6448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-07,0.478344956,26419181.39,5511993.521,0.042889913,26655648.62,3365682.176,0.000280384,2052951.906,7744.008263,,,,,,,,,,,,,,,,,,,,,,,,,0.523901707,8033595.803,855556.0289,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028649669,5530070.788,604214.1987,,,,,,,,,,0.024271992,863897.4632,320503.2537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-08,0.563308338,31178503.78,15255326.92,0.045153607,28121849.6,5908094.162,0.000281474,2081927.749,14281.95456,,,,,,,,,,,,,,,,,,,,,,,,,0.55138538,8899274.134,1821294.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024454881,4767807.229,672270.4599,,,,,,,,,,0.025016838,893695.3835,425571.6943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,0.567655328,31637083.96,26666155.43,0.044308246,27622699.53,10422060.05,0.000279647,2071803.256,14111.14698,,,,,,,,,,,,,,,,,,,,,,,,,0.638189355,12553955.3,13616458.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025900006,5046901.133,759074.2479,,,,,,,,,,0.022978451,818361.359,412446.9511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-10,0.630604208,34941449.65,21924954.45,0.05163537,31854916.7,17119597.52,0.000284709,2085617.909,11026.12489,,,,,,,,,,,,,,,,,,,,,,,,,0.61157793,11402289.35,3096667.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027742569,5390913.65,632433.7187,,,,,,,,,,0.023394971,830066.8988,412829.8695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,0.564500032,31169886.25,10426786.02,0.0524683,32822610.41,26149289.9,0.000279414,2124388.575,9107.150906,,,,,,,,,,,,,,,,,,,,,,,,,0.634423884,12157228.36,3208196.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027460949,5344069.017,504437.4482,,,,,,,,,,0.02349971,836878.7297,340690.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,0.551692553,30479732.65,10090337.87,0.045727943,28466723.51,11473597.26,0.000270705,1977336.065,8426.473134,,,,,,,,,,,,,,,,,,,,,,,,,0.616789086,11946205.32,3108764.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027128096,5279376.948,674130.2861,,,,,,,,,,0.023469314,837446.2879,392200.0097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-13,0.577632407,32057969.79,9028218.69,0.047418122,29488162.32,8211243.504,0.000257014,1912308.193,7772.380094,,,,,,,,,,,,,,,,,,,,,,,,,0.665886638,13756336.15,3881495.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026066878,5070538.783,447228.9273,,,,,,,,,,0.02357614,847508.1099,347909.5098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-14,0.611389057,33708388.36,7848405.699,0.04791528,29817007.59,6044566.319,0.000263729,1962446.848,10607.83942,,,,,,,,,,,,,,,,,,,,,,,,,0.713725298,15911354.76,5569420.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024526122,4784033.205,568003.3443,,,,,,,,,,0.027384638,1009606.888,571294.4745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-15,0.638469712,35132877.07,12595711.69,0.049468991,30872028.53,6722048.056,0.000279176,1998778.852,8406.603587,,,,,,,,,,,,,,,,,,,,,,,,,0.695163225,15124223.04,3074679.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027630507,5359940.656,776579.0598,,,,,,,,,,0.027016692,987323.2211,454017.6697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,0.728711979,40000562.61,15490897.21,0.051844333,32270138.21,8053520.377,0.000266556,1998125.3,3878.795223,,,,,,,,,,,,,,,,,,,,,,,,,0.674503814,13956739.39,2299143.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027208394,5301912.255,573749.1524,,,,,,,,,,0.026914978,983381.3838,457467.6991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-17,0.743722741,41091366.8,23486417.05,0.051606485,32021111.4,12399402,0.000266041,2075329.335,5047.382296,,,,,,,,,,,,,,,,,,,,,,,,,0.660566203,13796651.18,1866555.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028213643,5490988.89,953036.1723,,,,,,,,,,0.026697165,958026.063,472787.5439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,0.710198655,39193936.2,17347055.07,0.04902755,30541722.32,10672163.74,0.000264513,1810364.105,3014.281178,,,,,,,,,,,,,,,,,,,,,,,,,0.649315849,13060662.32,2034310.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029929849,5847591.817,1020914.872,,,,,,,,,,0.027584854,988345.6082,528238.6514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-19,0.823410025,45761552.27,18653250.2,0.051147022,31789714.63,8709568.255,0.000247244,1833943.293,953.2109269,,,,,,,,,,,,,,,,,,,,,,,,,0.630465746,12070647.48,1384152.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03756896,7352661.096,957675.6976,,,,,,,,,,0.0280326,1004499.276,368827.6052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-20,0.752317622,41661511.94,13214344.64,0.051370715,31920405.62,11639462.23,0.000285505,2134801.829,140.0018274,,,,,,,,,,,,,,,,,,,,,,,,,0.639748715,12552305.41,1533477.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039897516,8133989.218,1118488.292,,,,,,,,,,0.027754149,1002472.273,507241.0949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-21,0.686859218,37920076.78,9994688.676,0.049831263,31124725.98,15618172.24,0.000269137,1980125.383,1057.1454,,,,,,,,,,,,,,,,,,,,,,,,,0.621655427,12075273.18,1446721.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039689087,8110021.509,966344.3489,,,,,,,,,,0.027661034,976004.7616,475083.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-22,0.642661205,35578624.26,8475721.238,0.047662888,29638802.16,9588586.531,0.00031217,2338994.619,9555.435946,,,,,,,,,,,,,,,,,,,,,,,,,0.607923896,11429537.23,1323554.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036585906,7495500.828,1048623.281,,,,,,,,,,0.021977749,773502.0288,236316.6528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-23,0.658067981,36360173.83,7457602.86,0.046438128,28974860.66,11106567.9,0.000270136,2018363.559,5117.818205,,,,,,,,,,,,,,,,,,,,,,,,,0.616296542,11474290.78,1223898.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038481241,7834887.935,1293571.004,,,,,,,,,,0.026071479,897351.2116,584323.6704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-24,0.53637966,29802397.33,10447035.87,0.038384074,24311064.73,9866233.071,0.000232804,1772259.365,2672.591653,,,,,,,,,,,,,,,,,,,,,,,,,0.598948291,11748046.43,932190.5359,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037728987,7942500.531,1469086.167,,,,,,,,,,0.016333485,559561.9209,464263.0586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-25,0.633768363,34882181.2,12122825.19,0.040385649,25130239.02,5195785.849,0.000243626,1831870.116,1412.875011,,,,,,,,,,,,,,,,,,,,,,,,,0.626250294,12143620.73,1123895.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038653552,8123355.028,1167774.485,,,,,,,,,,0.018377128,628492.5867,265191.5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-26,0.601446152,33824049.77,8296744.856,0.038923406,24024722.69,4756171.156,0.000273958,2046518.964,3064.156544,,,,,,,,,,,,,,,,,,,,,,,,,0.620216778,11816903.01,753290.3132,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039270079,8234483.011,863155.8462,,,,,,,,,,0.018645212,632211.3968,296381.0546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,0.579583757,31837931.47,6873352.515,0.038033054,23652579.89,5151959.329,0.000253728,1952689.269,1578.301908,,,,,,,,,,,,,,,,,,,,,,,,,0.606424265,11366253.87,987309.4407,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040327901,8422562.896,1471405.051,,,,,,,,,,0.017882987,600589.4761,318915.9731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-28,0.601739291,33771990.51,7470380.318,0.039433059,24552126.12,7102954.209,0.000242455,1788554.937,3066.023016,,,,,,,,,,,,,,,,,,,,,,,,,0.60660707,11484510.78,861094.4931,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048882759,10707933.23,2028388.203,,,,,,,,,,0.019180263,649075.2174,384188.0396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
